id ,number,rond,stock,daemi,link,price
2704,09364418000,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=418025,950000
2705,09362883000,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=418029,950000
2706,09363118000,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=418021,950000
2707,09362409000,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=419863,1300000
2708,09361223000,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422991,2500000
2709,09362014000,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=418153,1100000
2710,09127767539,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=424362,5500000
2711,09352252824,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420296,550000
2712,09352212925,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420302,550000
2713,09352212260,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420304,550000
2714,09352212284,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420305,480000
2715,09352212428,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420313,550000
2716,09352232553,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=420315,550000
2717,09352232925,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=420322,550000
2718,09352232821,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420318,550000
2719,09352232829,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420319,550000
2720,09355557332,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=416126,550000
2721,09355557421,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=416132,550000
2722,09352226068,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=413386,400000
2723,09352226164,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=413388,400000
2724,09352226165,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=413389,550000
2725,09352226167,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=413390,550000
2726,09352227072,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=413391,550000
2727,09353337170,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=412568,550000
2728,09353336863,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=412571,400000
2729,09352223538,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=413406,550000
2730,09352225254,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=408494,650000
2731,09355002125,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=408486,550000
2732,09127513631,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=424361,6000000
2733,09122014279,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=405978,16500000
2734,09120409962,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=415092,3700000
2735,09120409964,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=415094,3700000
2736,09122345000,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=385355,350000000
2737,09120485030,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=364300,5500000
2738,09122342932,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=420283,16500000
2739,09120227824,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=421079,3950000
2740,09120227825,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=421080,3950000
2741,09120227826,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=421081,3950000
2742,09120227829,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=421082,3950000
2743,09123258683,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=424360,12000000
2744,09123721737,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=424359,13000000
2745,09123707241,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=421457,10500000
2746,09122120793,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=419634,23000000
2747,09124446913,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=419806,19000000
2748,09123171192,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=419794,18000000
2749,09123114971,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=417573,11500000
2750,09123496946,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=417341,25000000
2751,09124931911,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=417050,11000000
2752,09128759522,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=421835,5600000
2753,09120754663,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=420208,3000000
2754,09127241569,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=416041,5000000
2755,09122496046,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=415778,15000000
2756,09124123041,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=414201,14000000
2757,09126711152,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=414423,10000000
2758,09126018140,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=411722,7000000
2759,09121521116,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=403129,80000000
2760,09120523922,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=386274,3700000
2761,09120032173,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=386524,11000000
2762,09124212165,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=388956,15500000
2763,09911222796,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=408643,50000
2764,09198515245,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=408698,250000
2765,09198515268,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=408699,200000
2766,09919393899,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=410574,200000
2767,09196120938,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413079,200000
2768,09901234936,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=412876,300000
2769,09901234357,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=412878,250000
2770,09919393891,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=412879,300000
2771,09909800459,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414446,100000
2772,09915411370,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414486,50000
2773,09909244421,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=414481,90000
2774,09914400058,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416492,600000
2775,09911234570,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416471,3000000
2776,09911234580,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416472,3000000
2777,09911234586,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416481,850000
2778,09914400081,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416484,600000
2779,09914400069,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416485,600000
2780,09104392139,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416825,150000
2781,09105987898,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416826,300000
2782,09104390931,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416827,150000
2783,09104390937,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416828,150000
2784,09105987932,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416829,120000
2785,09105987931,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416830,120000
2786,09105987914,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416831,120000
2787,09105987913,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=416832,120000
2788,09901234937,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=412877,300000
2789,09194290935,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413074,200000
2790,09194290936,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413075,200000
2791,09199560936,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413076,250000
2792,09199560938,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413077,200000
2793,09901234742,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413147,250000
2794,09901234598,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413166,5000000
2795,09901234643,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413141,300000
2796,09901234946,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413156,250000
2797,09901234947,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=413157,250000
2798,09901234572,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413158,5000000
2799,09901234592,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413159,5000000
2800,09901234594,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=413160,5000000
2801,09901230991,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=410643,500000
2802,09901234289,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=410679,180000
2803,09901234328,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=410681,250000
2804,09901234326,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=410682,250000
2805,09109454588,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=410695,180000
2806,09104898187,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=410703,130000
2807,09394300238,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=410723,80000
2808,09909209126,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=403176,60000
2809,09909209115,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=403178,60000
2810,09909209116,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=403179,60000
2811,09909209117,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=403180,60000
2812,09901234516,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381438,5000000
2813,09122373408,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=412360,17300000
2814,09122796283,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=412364,13300000
2815,09122303918,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=421363,17500000
2816,09122590740,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=422979,15500000
2817,09122230755,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=422435,17000000
2818,09128901992,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=416647,5980000
2819,09912641984,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=381599,450000
2820,09901234509,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381679,3000000
2821,09900111162,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381629,990000
2822,09901234524,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=379147,2000000
2823,09906100074,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=358188,350000
2824,09906100043,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=358168,350000
2825,09906100027,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=357054,350000
2826,09906100028,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=357056,350000
2827,09906100014,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=314818,1500000
2828,09198200036,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=355721,2200000
2829,09329203000,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=300381,1400000
2830,09901101016,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=299136,2200000
2831,09901101017,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=299137,2200000
2832,09104111170,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=126304,4000000
2833,09104111180,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=126305,4000000
2834,09901500096,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=246920,999000
2835,09901500097,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=246921,999000
2836,09901500098,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=246922,999000
2837,09901500078,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=246904,999000
2838,09901500083,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=246908,999000
2839,09901500084,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=246909,999000
2840,09901500086,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=246911,999000
2841,09901500087,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=246912,999000
2842,09901500072,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=246900,999000
2843,09129679059,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423243,4000000
2844,09129679057,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423244,4100000
2845,09129648943,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423245,3600000
2846,09127259438,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423652,5700000
2847,09124091272,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423197,9150000
2848,09125836101,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423201,8000000
2849,09120959326,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=416668,3500000
2850,09120959327,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=416669,3500000
2851,09127294844,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=416462,5500000
2852,09120991253,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=416740,4000000
2853,09123895307,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=414729,9600000
2854,09123441914,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=414868,23000000
2855,09124691812,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=414869,12000000
2856,09126631419,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=414872,9500000
2857,09127198556,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=413044,4700000
2858,09124174031,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=413846,8800000
2859,09123667010,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=410540,20000000
2860,09128712147,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=409894,5300000
2861,09126632382,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=409869,6800000
2862,09126634029,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=409870,6500000
2863,09122972843,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=409825,15000000
2864,09120992096,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=416749,3700000
2865,09120644891,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=416735,3400000
2866,09129613685,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=416563,3400000
2867,09129641659,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=416565,3400000
2868,09125992791,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423203,7300000
2869,09125991294,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423204,7500000
2870,09125145789,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423206,5900000
2871,09126707087,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423208,15000000
2872,09126949737,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423209,6600000
2873,09126891527,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423210,6300000
2874,09126179078,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423211,6300000
2875,09126198467,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423212,6000000
2876,09126489082,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423213,6000000
2877,09126212573,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=423214,5800000
2878,09129003226,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=423225,7700000
2879,09125909706,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423202,7500000
2880,09911036005,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422950,600000
2881,09911036001,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=422947,600000
2882,09370000919,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=417102,10000000
2883,09909049004,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=421430,3000000
2884,09909059005,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=421431,3000000
2885,09039057373,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=420333,199000
2886,09140066100,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=420936,1800000
2887,09911700014,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=410547,3300000
2888,09911700015,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=410548,3300000
2889,09911234521,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=409120,900000
2890,09911234523,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=409121,900000
2891,09911234531,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=409126,900000
2892,09108300040,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=408732,4400000
2893,09024014001,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=403121,3500000
2894,09128068020,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=412005,17000000
2895,09191111700,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=120768,70000000
2896,09108111171,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=112167,4000000
2897,09108300038,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=91584,4900000
2898,09108300070,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=91590,4400000
2899,09108300080,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=91591,5200000
2900,09901114300,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=385279,5000000
2901,09109090458,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=395071,700000
2902,09109090431,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=393944,700000
2903,09109090437,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=393947,700000
2904,09121122887,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=394126,170000000
2955,09108359196,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=409579,75000
2956,09918303008,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=409012,1800000
2957,09028114249,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407331,35000
2958,09028117413,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407344,30000
2959,09108712420,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407347,80000
2960,09108712421,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407348,85000
2961,09108711912,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407352,75000
2962,09129683804,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=406564,3630000
2963,09028108238,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407258,40000
2964,09028108260,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407263,35000
2965,09120949765,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=404694,3450000
2966,09902616159,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381344,65000
2967,09906919133,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=381319,95000
2968,09906919136,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381320,70000
2969,09906919146,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381321,90000
2970,09122542234,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=82757,35000000
2971,09120249012,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=162734,4850000
2972,09120250591,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=162744,3850000
2973,09120259012,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=162757,4850000
2974,09109149191,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=218871,10000000
2975,09109191918,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=220002,15000000
2976,09104848806,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=194069,120000
2977,09104848807,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=194070,120000
2978,09902616118,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=232464,70000
2979,09902616131,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=232467,120000
2980,09902616163,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=232470,110000
2981,09128161417,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=268226,15900000
2982,09909997903,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=310169,220000
2983,09909997904,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=310170,220000
2984,09909997905,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=310171,220000
2985,09909997906,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=310172,200000
2986,09909997908,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=310174,200000
2987,09909997921,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=310185,200000
2988,09909997922,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=310186,350000
2989,09909997923,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=310187,180000
2990,09902444406,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=289206,400000
2991,09902444408,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=289208,350000
2992,09902616124,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381325,60000
2993,09902616125,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381326,70000
2994,09012633118,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=381426,35000
2995,09120042923,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=355941,6200000
2996,09120042925,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=355942,6200000
2997,09120042926,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=355943,6200000
2998,09121348134,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=358537,145000000
2999,09124954843,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=360330,8550000
3000,09128131910,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=361287,14500000
3001,09122824891,0,0,1,https://www.mobile.ir/simcard/details.aspx?id=361715,15500000
3002,09122741274,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=362116,50000000
3003,09028108292,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=407273,40000
3004,09915819001,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415443,300000
3005,09168255355,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=415441,100000
3006,09019190606,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=416087,400000
3007,09165984003,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415389,120000
3008,09165974007,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415390,120000
3009,09165968004,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415391,120000
3010,09165947600,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415392,120000
3011,09165933007,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415398,120000
3012,09165936008,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415399,120000
3013,09167047900,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=415385,120000
3014,09218721800,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415350,35000
3015,09164675100,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415420,120000
3016,09165924003,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415401,120000
3017,09165918004,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415403,120000
3018,09221425006,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=415271,35000
3019,09909324003,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=417601,90000
3020,09909165009,0,1,0,https://www.mobile.ir/simcard/details.aspx?id=417621,90000
3021,09104466779,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=397912,200000
3022,09104466445,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=397918,250000
3023,09104466443,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=397919,250000
3024,09104466442,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=397920,250000
3025,09104466992,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=397910,200000
3026,09104466774,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=397915,200000
3027,09104466770,1,1,0,https://www.mobile.ir/simcard/details.aspx?id=397916,200000
3028,09125500873,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=416362,16000000
3029,09128712748,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=415623,5500000
3030,09018712749,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=415624,4800000
3031,09129512982,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=413882,4500000
3032,09129512968,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=413884,4500000
3033,09129536734,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=413886,4500000
3034,09129527956,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=413887,4500000
3035,09129684189,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=413889,4500000
3036,09124683785,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=418580,8000000
3037,09129683297,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=418584,4500000
3038,09129681791,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=418587,4500000
3039,09129626907,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=418589,4500000
3040,09120519062,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=422088,4500000
3041,09120519063,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=422089,4500000
3042,09120519076,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=422091,4500000
3043,09123805772,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=422983,12500000
3044,09124717504,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=423999,8500000
3045,09125954589,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=424001,9000000
3046,09125960217,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=424002,9000000
3047,09120397672,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=413908,4500000
3048,09120397692,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=413909,4000000
3049,09128606073,1,0,1,https://www.mobile.ir/simcard/details.aspx?id=381453,12000000
3050,09127246149,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=413814,6000000
3051,09127243745,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=409279,6000000
3052,09127246859,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=409280,6000000
3053,09120049636,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=424354,5500000
3054,09121153402,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=424353,55000000
3055,09352113537,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=422545,400000
3056,09352113633,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=422547,400000
3057,09352113638,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=422548,400000
3058,09352112729,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=422526,400000
3059,09352113393,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=422537,400000
3060,09352113436,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=422538,400000
3061,09352211343,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=422539,400000
3062,09352136367,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=421209,450000
3063,09352236364,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=421210,450000
3064,09352236362,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=421211,450000
3065,09352137371,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=421212,350000
3066,09352232825,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=420320,550000
3067,09352232927,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=420321,550000
3068,09352232826,0,1,1,https://www.mobile.ir/simcard/details.aspx?id=420317,550000
3069,09352212249,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420309,480000
3070,09352212256,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420311,480000
3071,09352212235,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420312,480000
3072,09352212283,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=420306,480000
3073,09355557488,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=416139,550000
3074,09353334348,1,1,1,https://www.mobile.ir/simcard/details.aspx?id=412578,580000
